,user_id,age,gender,current_role,years_of_experience,current_industry,previous_roles,key_skills,certifications,desired_role,preferred_industry,short_term_goal,long_term_goal,learning_style,time_available_per_week,motivation_level,recommended_skills,gender_encoded,learning_style_encoded,current_role_encoded,current_industry_encoded,previous_roles_encoded,desired_role_encoded,preferred_industry_encoded,short_term_encoded,long_term_encoded,key_skills_encoded,recommended_skills_encoded,certifications_encoded,certifications_imputed,recommended_skills_imputed,key_skills_imputed,long_term_imputed,short_term_imputed,desired_role_imputed,previous_roles_imputed,current_industry_imputed,current_role_imputed,preferred_industry_imputed
73,74,51,Male,Marketing Specialist,17.2,Marketing,"Entrepreneur, Marketing Specialist, Content Writer","SEO, Leadership, Cloud Computing",,Team Lead,Healthcare,Promotion,Leadership,Collaborative,19,4,"Leadership, Python, Cloud Computing",1,0.0,539,609,10,557,583,1006,992,6,5,,71.79954441913439,5.0,6.0,992.0,1006.0,557.0,10.0,609.0,539.0,583.0
74,75,38,Female,Content Writer,1.8,Education,"Data Analyst, Marketing Specialist, Entrepreneur","Java, Project Management, Python, Leadership",AWS Certified,Business Consultant,Marketing,Upskilling,Entrepreneurship,Reading,26,4,"SEO, Python",0,2.0,487,577,5,576,647,1033,1006,3,33,155.0,155.0,33.0,3.0,1006.0,1033.0,576.0,5.0,577.0,487.0,647.0
75,76,39,Male,Content Writer,12.4,Healthcare,"Entrepreneur, Data Analyst, HR Manager","Java, Leadership, Project Management, SEO, Cloud Computing",,Project Manager,Finance,Role Switch,Expertise,Collaborative,15,5,"Java, Leadership",1,0.0,487,610,5,640,571,961,1002,1,15,,71.79954441913439,15.0,1.0,1002.0,961.0,640.0,5.0,610.0,487.0,571.0
76,77,52,Female,Data Analyst,12.2,Finance,"Data Analyst, Software Engineer","Cloud Computing, Data Analysis, SEO, Python",Google Analytics,Business Consultant,IT,Promotion,Leadership,Collaborative,19,4,"Project Management, Java",0,0.0,543,593,29,576,622,1006,992,1,26,132.0,132.0,26.0,1.0,992.0,1006.0,576.0,29.0,593.0,543.0,622.0
77,78,48,Male,Marketing Specialist,12.2,Education,Software Engineer,"Cloud Computing, Java","AWS Certified, Google Analytics",Business Consultant,Healthcare,Role Switch,Leadership,Reading,21,2,"Java, Leadership, Project Management",1,2.0,539,577,152,576,583,961,992,14,4,60.0,60.0,4.0,14.0,992.0,961.0,576.0,152.0,577.0,539.0,583.0
78,79,49,Female,Entrepreneur,8.4,Education,"HR Manager, Software Engineer, Marketing Specialist","Java, Python, SEO","AWS Certified, PMP, Scrum Master",Team Lead,IT,Upskilling,Entrepreneurship,Reading,11,6,"Java, Cloud Computing",0,2.0,490,577,6,557,622,1033,1006,3,33,33.0,33.0,33.0,3.0,1006.0,1033.0,557.0,6.0,577.0,490.0,622.0
79,80,44,Female,Marketing Specialist,13.9,Marketing,"Data Analyst, Entrepreneur","Data Analysis, Python",,Creative Director,IT,Promotion,Expertise,Collaborative,27,10,Leadership,0,0.0,539,609,32,612,622,1006,1002,31,156,,71.79954441913439,156.0,31.0,1002.0,1006.0,612.0,32.0,609.0,539.0,622.0
80,81,41,Female,Content Writer,19.3,Finance,"HR Manager, Data Analyst","SEO, Python, Java, Project Management","AWS Certified, Scrum Master",Creative Director,Finance,Promotion,Expertise,Hands-on,11,9,Leadership,0,1.0,487,593,48,612,571,1006,1002,1,156,39.0,39.0,156.0,1.0,1002.0,1006.0,612.0,48.0,593.0,487.0,571.0
81,82,31,Female,Software Engineer,13.5,Education,"Entrepreneur, Software Engineer, Data Analyst","Python, Leadership, Cloud Computing, Data Analysis",,Project Manager,IT,Promotion,Expertise,Collaborative,25,10,"Java, Data Analysis",0,0.0,466,577,3,640,622,1006,1002,2,20,,71.79954441913439,20.0,2.0,1002.0,1006.0,640.0,3.0,577.0,466.0,622.0
82,83,38,Female,Data Analyst,10.1,Finance,"Content Writer, HR Manager","Data Analysis, Leadership, Java, Project Management, SEO","Scrum Master, PMP",Project Manager,Healthcare,Role Switch,Expertise,Collaborative,18,8,Data Analysis,0,0.0,543,593,33,640,583,961,1002,3,148,56.0,56.0,148.0,3.0,1002.0,961.0,640.0,33.0,593.0,543.0,583.0
83,84,40,Female,Data Analyst,17.6,Marketing,"Entrepreneur, Data Analyst","SEO, Data Analysis, Leadership","PMP, Scrum Master",Creative Director,IT,Role Switch,Leadership,Reading,26,1,Data Analysis,0,2.0,543,609,38,612,622,961,992,1,148,50.0,50.0,148.0,1.0,992.0,961.0,612.0,38.0,609.0,543.0,622.0
84,85,45,Female,Content Writer,15.3,Marketing,HR Manager,"SEO, Project Management, Python, Data Analysis, Java",,Data Scientist,IT,Role Switch,Expertise,Hands-on,20,10,"Python, Data Analysis, SEO",0,1.0,487,609,202,615,622,961,1002,3,7,,71.79954441913439,7.0,3.0,1002.0,961.0,615.0,202.0,609.0,487.0,622.0
85,86,44,Male,Marketing Specialist,5.2,Finance,"Marketing Specialist, HR Manager","Data Analysis, Java, SEO, Project Management","Scrum Master, AWS Certified",Project Manager,Education,Upskilling,Leadership,Reading,19,8,"Python, Data Analysis, Cloud Computing",1,2.0,539,593,38,640,577,1033,992,3,2,55.0,55.0,2.0,3.0,992.0,1033.0,640.0,38.0,593.0,539.0,577.0
86,87,51,Female,Entrepreneur,4.7,Healthcare,Software Engineer,"Project Management, Java, Leadership, Python",,Data Scientist,Marketing,Role Switch,Leadership,Hands-on,19,1,"Python, SEO",0,1.0,490,610,152,615,647,961,992,2,21,,71.79954441913439,21.0,2.0,992.0,961.0,615.0,152.0,610.0,490.0,647.0
87,88,36,Female,Content Writer,3.5,Marketing,"Marketing Specialist, Software Engineer, Content Writer","Cloud Computing, Java, Python, Project Management, Data Analysis",Scrum Master,Team Lead,Education,Promotion,Leadership,Collaborative,18,6,"SEO, Project Management, Python",0,0.0,487,609,10,557,577,1006,992,2,3,157.0,157.0,3.0,2.0,992.0,1006.0,557.0,10.0,609.0,487.0,577.0
88,89,55,Female,Marketing Specialist,18.6,Finance,"Marketing Specialist, Entrepreneur","Python, Cloud Computing, Leadership, SEO, Project Management","Google Analytics, AWS Certified, Scrum Master",Project Manager,IT,Role Switch,Leadership,Hands-on,6,8,"Cloud Computing, Data Analysis, Leadership",0,1.0,539,593,37,640,622,961,992,1,2,21.0,21.0,2.0,1.0,992.0,961.0,640.0,37.0,593.0,539.0,622.0
89,90,32,Female,Data Analyst,13.3,IT,Marketing Specialist,"Cloud Computing, Java, Python",,Project Manager,Marketing,Role Switch,Entrepreneurship,Reading,16,2,Leadership,0,2.0,543,611,174,640,647,961,1006,1,156,,71.79954441913439,156.0,1.0,1006.0,961.0,640.0,174.0,611.0,543.0,647.0
90,91,26,Male,Entrepreneur,8.6,Finance,HR Manager,"Cloud Computing, Leadership, Java",,Team Lead,Marketing,Upskilling,Leadership,Reading,13,4,Cloud Computing,1,2.0,490,593,202,557,647,1033,992,1,111,,71.79954441913439,111.0,1.0,992.0,1033.0,557.0,202.0,593.0,490.0,647.0
91,92,54,Female,Data Analyst,17.9,Healthcare,"Data Analyst, Entrepreneur, HR Manager","Java, Data Analysis",,Creative Director,Marketing,Promotion,Expertise,Reading,14,5,"SEO, Data Analysis, Cloud Computing",0,2.0,543,610,10,612,647,1006,1002,16,5,,71.79954441913439,5.0,16.0,1002.0,1006.0,612.0,10.0,610.0,543.0,647.0
92,93,38,Male,Entrepreneur,9.1,Marketing,"Entrepreneur, HR Manager","Python, Leadership, SEO, Java",AWS Certified,Business Consultant,IT,Promotion,Entrepreneurship,Hands-on,16,10,Java,1,1.0,490,609,29,576,622,1006,1006,1,127,155.0,155.0,127.0,1.0,1006.0,1006.0,576.0,29.0,609.0,490.0,622.0
93,94,55,Female,Content Writer,4.5,Education,"Data Analyst, Software Engineer","Project Management, Leadership, SEO, Java",Google Analytics,Project Manager,IT,Upskilling,Entrepreneurship,Hands-on,30,5,"Java, Cloud Computing",0,1.0,487,577,29,640,622,1033,1006,2,33,132.0,132.0,33.0,2.0,1006.0,1033.0,640.0,29.0,577.0,487.0,622.0
94,95,38,Male,Marketing Specialist,11.2,Education,Software Engineer,"Java, Project Management","PMP, AWS Certified",Data Scientist,Marketing,Promotion,Expertise,Collaborative,27,9,Data Analysis,1,0.0,539,577,152,615,647,1006,1002,17,148,46.0,46.0,148.0,17.0,1002.0,1006.0,615.0,152.0,577.0,539.0,647.0
95,96,24,Female,HR Manager,9.8,IT,"Content Writer, Data Analyst, Software Engineer","Cloud Computing, Java, Data Analysis",Google Analytics,Project Manager,Marketing,Upskilling,Leadership,Reading,9,6,"Cloud Computing, Python",0,2.0,475,611,9,640,647,1033,992,4,17,132.0,132.0,17.0,4.0,992.0,1033.0,640.0,9.0,611.0,475.0,647.0
96,97,23,Female,Entrepreneur,12.6,Healthcare,"Data Analyst, Marketing Specialist","Leadership, Java, Data Analysis, Project Management, Python","AWS Certified, Google Analytics, Scrum Master",Data Scientist,Marketing,Role Switch,Leadership,Reading,12,2,Leadership,0,2.0,490,610,34,615,647,961,992,1,156,13.0,13.0,156.0,1.0,992.0,961.0,615.0,34.0,610.0,490.0,647.0
97,98,55,Female,Content Writer,13.6,Finance,"Entrepreneur, Content Writer, Software Engineer","Java, Leadership, Cloud Computing",Scrum Master,Data Scientist,Healthcare,Promotion,Leadership,Reading,28,7,"Leadership, Project Management, Python",0,2.0,487,593,6,615,583,1006,992,6,4,157.0,157.0,4.0,6.0,992.0,1006.0,615.0,6.0,593.0,487.0,583.0
98,99,44,Male,Data Analyst,11.6,Education,Content Writer,"Leadership, Project Management",Scrum Master,Team Lead,Healthcare,Role Switch,Expertise,Reading,22,6,Python,1,2.0,543,577,178,557,583,961,1002,26,179,157.0,157.0,179.0,26.0,1002.0,961.0,557.0,178.0,577.0,543.0,583.0
99,100,39,Male,Entrepreneur,17.9,Healthcare,Content Writer,"Cloud Computing, SEO","Google Analytics, AWS Certified",Business Consultant,Education,Upskilling,Expertise,Collaborative,8,6,Project Management,1,0.0,490,610,178,576,577,1033,1002,19,121,59.0,59.0,121.0,19.0,1002.0,1033.0,576.0,178.0,610.0,490.0,577.0
100,101,27,Male,Software Engineer,18.4,Marketing,Data Analyst,"Project Management, Java","PMP, Scrum Master",Data Scientist,IT,Promotion,Entrepreneurship,Collaborative,5,5,"Cloud Computing, SEO",1,0.0,466,609,162,615,622,1006,1006,12,33,50.0,50.0,33.0,12.0,1006.0,1006.0,615.0,162.0,609.0,466.0,622.0
101,102,46,Male,Entrepreneur,18.2,Marketing,"HR Manager, Entrepreneur","SEO, Leadership, Cloud Computing, Project Management",,Creative Director,Marketing,Upskilling,Expertise,Collaborative,21,3,Cloud Computing,1,0.0,490,609,35,612,647,1033,1002,4,111,,71.79954441913439,111.0,4.0,1002.0,1033.0,612.0,35.0,609.0,490.0,647.0
102,103,24,Male,Entrepreneur,13.0,Healthcare,"Content Writer, Data Analyst","Project Management, Python, Java, Leadership",,Team Lead,IT,Promotion,Leadership,Hands-on,10,2,"SEO, Project Management",1,1.0,490,610,50,557,622,1006,992,1,22,,71.79954441913439,22.0,1.0,992.0,1006.0,557.0,50.0,610.0,490.0,622.0
103,104,43,Male,Entrepreneur,18.8,Marketing,"Entrepreneur, Marketing Specialist","Java, Project Management, Python, Data Analysis, SEO",,Data Scientist,Education,Role Switch,Entrepreneurship,Hands-on,5,8,"Project Management, Cloud Computing",1,1.0,490,609,28,615,577,961,1006,2,24,,71.79954441913439,24.0,2.0,1006.0,961.0,615.0,28.0,609.0,490.0,577.0
104,105,44,Female,Marketing Specialist,5.2,Education,"Content Writer, Entrepreneur, HR Manager","Leadership, SEO, Java, Python",Google Analytics,Business Consultant,IT,Upskilling,Entrepreneurship,Reading,27,6,Java,0,2.0,539,577,9,576,622,1033,1006,1,127,132.0,132.0,127.0,1.0,1006.0,1033.0,576.0,9.0,577.0,539.0,622.0
105,106,34,Female,Software Engineer,9.5,Finance,"Content Writer, Data Analyst","Cloud Computing, Data Analysis, Python",PMP,Business Consultant,Finance,Role Switch,Entrepreneurship,Collaborative,13,8,"SEO, Project Management, Python",0,0.0,466,593,50,576,571,961,1006,6,3,115.0,115.0,3.0,6.0,1006.0,961.0,576.0,50.0,593.0,466.0,571.0
106,107,52,Female,HR Manager,10.0,Marketing,Marketing Specialist,"Leadership, SEO","Google Analytics, PMP, AWS Certified",Data Scientist,Healthcare,Upskilling,Entrepreneurship,Collaborative,26,3,SEO,0,0.0,475,609,174,615,583,1033,1006,26,147,29.0,29.0,147.0,26.0,1006.0,1033.0,615.0,174.0,609.0,475.0,583.0
107,108,32,Male,Software Engineer,8.8,Finance,Content Writer,"Cloud Computing, Data Analysis",,Creative Director,Marketing,Role Switch,Expertise,Collaborative,21,7,"Java, Project Management, SEO",1,0.0,466,593,178,612,647,961,1002,21,6,,71.79954441913439,6.0,21.0,1002.0,961.0,612.0,178.0,593.0,466.0,647.0
108,109,25,Male,Data Analyst,5.7,Marketing,"HR Manager, Content Writer","Data Analysis, Python, SEO, Cloud Computing, Project Management",,Business Consultant,Marketing,Promotion,Expertise,Collaborative,9,2,Data Analysis,1,0.0,543,609,37,576,647,1006,1002,3,148,,71.79954441913439,148.0,3.0,1002.0,1006.0,576.0,37.0,609.0,543.0,647.0
109,110,29,Male,Content Writer,9.5,Healthcare,Content Writer,"SEO, Java, Python","Google Analytics, PMP",Creative Director,Education,Role Switch,Entrepreneurship,Reading,25,8,"Project Management, Leadership",1,2.0,487,610,178,612,577,961,1006,1,31,44.0,44.0,31.0,1.0,1006.0,961.0,612.0,178.0,610.0,487.0,577.0
110,111,55,Male,Data Analyst,19.0,Finance,Marketing Specialist,"Python, Data Analysis",Scrum Master,Business Consultant,Education,Upskilling,Entrepreneurship,Collaborative,20,8,"Leadership, Project Management, SEO",1,0.0,543,593,174,576,577,1033,1006,20,8,157.0,157.0,8.0,20.0,1006.0,1033.0,576.0,174.0,593.0,543.0,577.0
111,112,25,Male,Marketing Specialist,10.9,Healthcare,"Software Engineer, Marketing Specialist","Leadership, Data Analysis",Scrum Master,Team Lead,Finance,Promotion,Entrepreneurship,Reading,20,9,Data Analysis,1,2.0,539,610,25,557,571,1006,1006,29,148,157.0,157.0,148.0,29.0,1006.0,1006.0,557.0,25.0,610.0,539.0,571.0
112,113,51,Male,HR Manager,8.7,Marketing,"Content Writer, Data Analyst, Software Engineer","SEO, Project Management, Leadership","AWS Certified, PMP",Project Manager,Healthcare,Promotion,Entrepreneurship,Reading,29,6,"Project Management, Cloud Computing",1,2.0,475,609,9,640,583,1006,1006,5,24,61.0,61.0,24.0,5.0,1006.0,1006.0,640.0,9.0,609.0,475.0,583.0
113,114,45,Male,Software Engineer,12.5,Finance,"HR Manager, Entrepreneur, Content Writer","Leadership, Python, Project Management, SEO","Google Analytics, Scrum Master",Team Lead,IT,Role Switch,Expertise,Reading,26,6,"Python, Project Management, Cloud Computing",1,2.0,466,593,13,557,622,961,1002,1,4,47.0,47.0,4.0,1.0,1002.0,961.0,557.0,13.0,593.0,466.0,622.0
114,115,43,Male,Content Writer,11.0,Finance,"Entrepreneur, Software Engineer","Java, SEO","AWS Certified, PMP, Google Analytics",Data Scientist,Finance,Upskilling,Entrepreneurship,Reading,18,1,"Data Analysis, Leadership",1,2.0,487,593,27,615,571,1033,1006,20,33,28.0,28.0,33.0,20.0,1006.0,1033.0,615.0,27.0,593.0,487.0,571.0
115,116,35,Female,Entrepreneur,8.4,Finance,"Software Engineer, Data Analyst","Python, Java","AWS Certified, PMP",Team Lead,Healthcare,Promotion,Expertise,Reading,6,8,"SEO, Python",0,2.0,490,593,35,557,583,1006,1002,28,33,61.0,61.0,33.0,28.0,1002.0,1006.0,557.0,35.0,593.0,490.0,583.0
116,117,23,Male,Software Engineer,12.6,Finance,"Content Writer, Marketing Specialist, Software Engineer","Leadership, Data Analysis, SEO, Python",,Creative Director,IT,Upskilling,Expertise,Collaborative,13,7,Project Management,1,0.0,466,593,11,612,622,1033,1002,5,121,,71.79954441913439,121.0,5.0,1002.0,1033.0,612.0,11.0,593.0,466.0,622.0
117,118,40,Male,Marketing Specialist,8.6,Education,"Content Writer, Data Analyst, Entrepreneur","Python, Java, Cloud Computing, Project Management, SEO",PMP,Project Manager,Marketing,Upskilling,Entrepreneurship,Hands-on,21,7,"Data Analysis, Leadership",1,1.0,539,577,2,640,647,1033,1006,2,33,115.0,115.0,33.0,2.0,1006.0,1033.0,640.0,2.0,577.0,539.0,647.0
118,119,50,Female,HR Manager,2.3,IT,"Marketing Specialist, Content Writer, HR Manager","Project Management, Data Analysis",,Data Scientist,Finance,Role Switch,Entrepreneurship,Hands-on,9,3,Python,0,1.0,475,611,8,615,571,961,1006,16,179,,71.79954441913439,179.0,16.0,1006.0,961.0,615.0,8.0,611.0,475.0,571.0
119,120,35,Male,HR Manager,8.9,Healthcare,"HR Manager, Marketing Specialist","Python, Project Management, Java, Cloud Computing, Leadership","Google Analytics, PMP",Data Scientist,Healthcare,Upskilling,Leadership,Hands-on,25,6,Data Analysis,1,1.0,475,610,21,615,583,1033,992,1,148,44.0,44.0,148.0,1.0,992.0,1033.0,615.0,21.0,610.0,475.0,583.0
120,121,42,Female,Software Engineer,9.5,Education,Entrepreneur,"Data Analysis, Project Management",,Business Consultant,Marketing,Promotion,Expertise,Collaborative,5,8,"Data Analysis, SEO, Leadership",0,0.0,466,577,193,576,647,1006,1002,23,18,,71.79954441913439,18.0,23.0,1002.0,1006.0,576.0,193.0,577.0,466.0,647.0
121,122,46,Female,Software Engineer,8.4,Marketing,"Entrepreneur, Data Analyst","Cloud Computing, Data Analysis, Project Management, Python, Java",,Team Lead,Healthcare,Upskilling,Leadership,Hands-on,9,6,"Leadership, Cloud Computing",0,1.0,466,609,38,557,583,1033,992,1,30,,71.79954441913439,30.0,1.0,992.0,1033.0,557.0,38.0,609.0,466.0,583.0
122,123,50,Male,Software Engineer,1.8,IT,"Data Analyst, Content Writer","Python, Project Management, SEO, Leadership, Java",,Data Scientist,IT,Role Switch,Leadership,Reading,11,7,Java,1,2.0,466,611,33,615,622,961,992,1,127,,71.79954441913439,127.0,1.0,992.0,961.0,615.0,33.0,611.0,466.0,622.0
123,124,52,Female,Marketing Specialist,2.2,Education,Marketing Specialist,"Java, Leadership, Project Management",AWS Certified,Project Manager,Education,Upskilling,Expertise,Reading,30,9,SEO,0,2.0,539,577,174,640,577,1033,1002,2,147,155.0,155.0,147.0,2.0,1002.0,1033.0,640.0,174.0,577.0,539.0,577.0
124,125,31,Male,Content Writer,16.3,Healthcare,Content Writer,"Cloud Computing, Python, Java, Leadership, Data Analysis",PMP,Data Scientist,Marketing,Promotion,Leadership,Collaborative,25,2,"SEO, Java, Leadership",1,0.0,487,610,178,615,647,1006,992,1,1,115.0,115.0,1.0,1.0,992.0,1006.0,615.0,178.0,610.0,487.0,647.0
125,126,54,Female,Entrepreneur,3.2,Education,Data Analyst,"Python, Data Analysis","Scrum Master, Google Analytics",Project Manager,Finance,Promotion,Expertise,Hands-on,28,4,Project Management,0,1.0,490,577,162,640,571,1006,1002,20,121,46.0,46.0,121.0,20.0,1002.0,1006.0,640.0,162.0,577.0,490.0,571.0
126,127,40,Male,HR Manager,14.0,Education,"Software Engineer, Marketing Specialist, Content Writer","Java, Python, Cloud Computing, SEO",Scrum Master,Team Lead,Healthcare,Promotion,Entrepreneurship,Reading,8,1,"Project Management, Leadership",1,2.0,475,577,6,557,583,1006,1006,3,31,157.0,157.0,31.0,3.0,1006.0,1006.0,557.0,6.0,577.0,475.0,583.0
127,128,45,Male,Data Analyst,11.0,Healthcare,Content Writer,"Python, Leadership, Project Management","AWS Certified, Scrum Master, Google Analytics",Project Manager,Finance,Role Switch,Expertise,Hands-on,9,4,"Data Analysis, Leadership, SEO",1,1.0,543,610,178,640,571,961,1002,4,8,26.0,26.0,8.0,4.0,1002.0,961.0,640.0,178.0,610.0,543.0,571.0
128,129,28,Female,Marketing Specialist,6.0,Education,"Software Engineer, Entrepreneur, Data Analyst","Project Management, Cloud Computing","PMP, Scrum Master, AWS Certified",Creative Director,Healthcare,Role Switch,Expertise,Collaborative,23,6,Python,0,0.0,539,577,6,612,583,961,1002,19,179,26.0,26.0,179.0,19.0,1002.0,961.0,612.0,6.0,577.0,539.0,583.0
129,130,27,Male,Software Engineer,10.7,Finance,Marketing Specialist,"Java, Cloud Computing, Project Management, Data Analysis",AWS Certified,Business Consultant,Finance,Upskilling,Entrepreneurship,Reading,15,3,"Python, Project Management, Leadership",1,2.0,466,593,174,576,571,1033,1006,2,4,155.0,155.0,4.0,2.0,1006.0,1033.0,576.0,174.0,593.0,466.0,571.0
130,131,51,Female,Content Writer,14.7,Finance,Content Writer,"Leadership, Project Management",,Project Manager,IT,Upskilling,Leadership,Hands-on,11,1,Cloud Computing,0,1.0,487,593,178,640,622,1033,992,26,111,,71.79954441913439,111.0,26.0,992.0,1033.0,640.0,178.0,593.0,487.0,622.0
131,132,36,Female,Content Writer,10.5,Healthcare,Marketing Specialist,"Python, Project Management",,Business Consultant,Finance,Upskilling,Expertise,Reading,21,9,"Leadership, Cloud Computing",0,2.0,487,610,174,576,571,1033,1002,21,30,,71.79954441913439,30.0,21.0,1002.0,1033.0,576.0,174.0,610.0,487.0,571.0
132,133,31,Female,Software Engineer,13.2,Healthcare,"Content Writer, Data Analyst","Python, Java, Leadership, Project Management, SEO","Google Analytics, Scrum Master, PMP",Business Consultant,Education,Upskilling,Expertise,Collaborative,13,6,"Python, Data Analysis, Leadership",0,0.0,466,610,50,576,577,1033,1002,1,7,20.0,20.0,7.0,1.0,1002.0,1033.0,576.0,50.0,610.0,466.0,577.0
133,134,35,Male,Content Writer,16.0,Finance,"Data Analyst, Content Writer","Leadership, SEO, Data Analysis, Project Management, Python",,Project Manager,Marketing,Promotion,Entrepreneurship,Reading,28,4,"SEO, Leadership, Project Management",1,2.0,487,593,33,640,647,1006,1006,1,10,,71.79954441913439,10.0,1.0,1006.0,1006.0,640.0,33.0,593.0,487.0,647.0
134,135,47,Male,Marketing Specialist,1.8,IT,"Marketing Specialist, HR Manager, Content Writer","Cloud Computing, Java","Scrum Master, AWS Certified, PMP",Project Manager,Marketing,Role Switch,Entrepreneurship,Reading,6,2,"Project Management, SEO, Cloud Computing",1,2.0,539,611,9,640,647,961,1006,14,3,29.0,29.0,3.0,14.0,1006.0,961.0,640.0,9.0,611.0,539.0,647.0
